,smiles,energies,reaction_smiles
86,[CH2:10]=[CH:11][C:12](=[O:13])[O:14][CH3:15].[CH3:1][O:2][CH:3]=[CH:4][C:5]([CH3:6])=[CH:7][O:8][CH:9]=[C:20]([CH:19]=[CH:16][O:17][CH3:18])[CH3:21]>>[CH3:1][O:2][CH:3]=[CH:4][C:5]([CH3:6])=[CH:7][O:8][CH:9]1[CH2:10][CH:11]([C:12](=[O:13])[O:14][CH3:15])[CH:16]([O:17][CH3:18])[CH:19]=[C:20]1[CH3:21],0.016042265791000432,C=CC(=O)OC.COC=CC(C)=COC=C(C)C=COC>>COC=CC(C)=COC1CC(C(=O)OC)C(OC)C=C1C
87,[CH2:16]=[CH:17][C:18](=[O:19])[O:20][CH3:21].[CH3:1][O:2][CH:3]=[CH:4][C:5]([CH3:6])=[CH:7][O:8][CH:9]=[C:10]([CH3:11])[CH:12]=[CH:13][O:14][CH3:15]>>[CH3:1][O:2][CH:3]=[CH:4][C:5]([CH3:6])=[CH:7][O:8][CH:9]1[C:10]([CH3:11])=[CH:12][CH:13]([O:14][CH3:15])[CH2:16][CH:17]1[C:18](=[O:19])[O:20][CH3:21],0.011249169388008795,C=CC(=O)OC.COC=CC(C)=COC=C(C)C=COC>>COC=CC(C)=COC1C(C)=CC(OC)CC1C(=O)OC
88,[CH2:1]=[C:2]([CH:3]=[CH2:4])[CH3:13].[CH:5]1=[C:10]([C:11]#[N:12])[C:8](=[O:9])[CH2:7][CH2:6]1>>[CH3:1][C:2]1=[CH:3][CH2:4][CH:5]2[CH2:6][CH2:7][C:8](=[O:9])[C:10]2([C:11]#[N:12])[CH2:13]1,0.0059221052750046965,N#CC1=CCCC1=O.C=CC(=C)C>>CC1=CCC2CCC(=O)C2(C#N)C1
89,[CH2:1]=[C:2]([CH:3]=[CH2:4])[CH3:13].[C:5]1([C:6]#[N:7])=[CH:12][CH2:11][CH2:10][C:8]1=[O:9]>>[CH3:1][C:2]1=[CH:3][CH2:4][C:5]2([C:6]#[N:7])[C:8](=[O:9])[CH2:10][CH2:11][CH:12]2[CH2:13]1,0.004305319978001876,N#CC1=CCCC1=O.C=CC(=C)C>>CC1=CCC2(C#N)C(=O)CCC2C1
90,[CH2:1]=[C:2]([CH:3]=[CH2:4])[CH3:15].[C:5]1([C:6]#[N:7])=[CH:14][CH2:13][CH2:12][CH2:11][CH2:10][C:8]1=[O:9]>>[CH3:1][C:2]1=[CH:3][CH2:4][C:5]2([C:6]#[N:7])[C:8](=[O:9])[CH2:10][CH2:11][CH2:12][CH2:13][CH:14]2[CH2:15]1,0.005251562862000014,N#CC1=CCCCCC1=O.C=CC(=C)C>>CC1=CCC2(C#N)C(=O)CCCCC2C1
91,[CH2:1]=[C:2]([CH:3]=[CH2:4])[CH3:15].[CH:5]1=[C:12]([C:13]#[N:14])[C:10](=[O:11])[CH2:9][CH2:8][CH2:7][CH2:6]1>>[CH3:1][C:2]1=[CH:3][CH2:4][CH:5]2[CH2:6][CH2:7][CH2:8][CH2:9][C:10](=[O:11])[C:12]2([C:13]#[N:14])[CH2:15]1,0.013199866150998218,N#CC1=CCCCCC1=O.C=CC(=C)C>>CC1=CCC2CCCCC(=O)C2(C#N)C1
92,[CH2:10]=[CH:11][CH:12]=[CH:13][CH3:14].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:15][CH2:16][CH2:17][CH2:18][C:19]1=[O:20]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[CH2:10][CH:11]=[CH:12][CH:13]([CH3:14])[CH:15]1[CH2:16][CH2:17][CH2:18][C:19]2=[O:20],0.020997805004995485,C=CC=CC.CCOP(=O)(OCC)C1=CCCCC1=O>>CCOP(=O)(OCC)C12CC=CC(C)C1CCCC2=O
93,[CH2:16]=[CH:17][CH:18]=[CH:19][CH3:20].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:15][CH2:14][CH2:13][CH2:12][C:10]1=[O:11]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[C:10](=[O:11])[CH2:12][CH2:13][CH2:14][CH:15]1[CH2:16][CH:17]=[CH:18][CH:19]2[CH3:20],0.008568684964004092,C=CC=CC.CCOP(=O)(OCC)C1=CCCCC1=O>>CCOP(=O)(OCC)C12C(=O)CCCC1CC=CC2C
94,[CH2:18]=[C:19]([CH3:20])[CH:21]=[CH:22][CH3:23].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:17][C:14]([CH3:15])([CH3:16])[CH:13]=[CH:12][C:10]1=[O:11]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[C:10](=[O:11])[CH:12]=[CH:13][C:14]([CH3:15])([CH3:16])[CH:17]1[CH2:18][C:19]([CH3:20])=[CH:21][CH:22]2[CH3:23],0.00953553645300076,C=C(C)C=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12C(=O)C=CC(C)(C)C1CC(C)=CC2C
95,[CH2:10]=[C:11]([CH3:12])[CH:13]=[CH:14][CH3:15].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:16][C:17]([CH3:18])([CH3:19])[CH:20]=[CH:21][C:22]1=[O:23]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[CH2:10][C:11]([CH3:12])=[CH:13][CH:14]([CH3:15])[CH:16]1[C:17]([CH3:18])([CH3:19])[CH:20]=[CH:21][C:22]2=[O:23],0.030496650355999577,C=C(C)C=CC.CCOP(=O)(OCC)C1=CC(C)(C)C=CC1=O>>CCOP(=O)(OCC)C12CC(C)=CC(C)C1C(C)(C)C=CC2=O
96,[CH2:10]=[CH:11][C:12](=[CH2:13])[CH3:14].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:15][CH2:16][CH2:17][CH2:18][C:19]1=[O:20]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[CH2:10][CH:11]=[C:12]([CH3:13])[CH2:14][CH:15]1[CH2:16][CH2:17][CH2:18][C:19]2=[O:20],0.0103320982109949,CCOP(=O)(OCC)C1=CCCCC1=O.C=CC(=C)C>>CCOP(=O)(OCC)C12CC=C(C)CC1CCCC2=O
97,[CH3:10][C:11](=[CH2:12])[CH:13]=[CH2:14].[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]1=[CH:15][CH2:16][CH2:17][CH2:18][C:19]1=[O:20]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[C:9]12[CH2:10][C:11]([CH3:12])=[CH:13][CH2:14][CH:15]1[CH2:16][CH2:17][CH2:18][C:19]2=[O:20],0.011883200330998989,CCOP(=O)(OCC)C1=CCCCC1=O.C=CC(=C)C>>CCOP(=O)(OCC)C12CC(C)=CCC1CCCC2=O
98,[CH2:15]=[C:16]([CH3:17])[CH:18]=[O:19].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:13]=[C:12]2[CH:11]=[CH2:14]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]1[C:12]2=[CH:13][CH2:14][CH2:15][C:16]1([CH3:17])[CH:18]=[O:19],0.0035143725619946053,C=CC1=CCCc2cc(OC)ccc21.C=C(C)C=O>>COc1ccc2c(c1)CCC1C2=CCCC1(C)C=O
99,[CH2:12]=[C:13]([CH3:14])[CH:15]=[O:16].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]=[C:19]2[CH:18]=[CH2:17]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][CH:11]1[CH2:12][C:13]([CH3:14])([CH:15]=[O:16])[CH2:17][CH:18]=[C:19]21,0.005647334477998811,C=CC1=CCCc2cc(OC)ccc21.C=C(C)C=O>>COc1ccc2c(c1)CCC1CC(C)(C=O)CC=C21
100,[CH2:7]=[C:8]([CH2:9][CH2:10][O:11][CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[CH:19]=[CH2:20].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:21][C:22]([CH3:23])=[O:24]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][C:8]([CH2:9][CH2:10][O:11][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)=[CH:19][CH2:20][CH:21]1[C:22]([CH3:23])=[O:24],0.007962498959997788,CCOC(=O)C=CC(C)=O.C=CC(=C)CCOCc1ccccc1>>CCOC(=O)C1CC(CCOCc2ccccc2)=CCC1C(C)=O
101,[CH2:7]=[CH:8][C:9]([CH2:10][CH2:11][O:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)=[CH2:20].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:21][C:22]([CH3:23])=[O:24]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]=[C:9]([CH2:10][CH2:11][O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH:21]1[C:22]([CH3:23])=[O:24],0.006872622195999156,CCOC(=O)C=CC(C)=O.C=CC(=C)CCOCc1ccccc1>>CCOC(=O)C1CC=C(CCOCc2ccccc2)CC1C(C)=O
102,[CH3:1][O:2][CH:3]=[CH:4][CH:5]=[CH2:6].[CH:7]([CH:8]=[O:9])=[CH2:10]>>[CH3:1][O:2][CH:3]1[CH:4]=[CH:5][CH2:6][CH:7]([CH:8]=[O:9])[CH2:10]1,0.007605538851002791,C=CC=COC.C=CC=O>>COC1C=CCC(C=O)C1
103,[CH3:1][O:2][CH:3]=[CH:4][CH:5]=[CH2:6].[CH2:7]=[CH:8][CH:9]=[O:10]>>[CH3:1][O:2][CH:3]1[CH:4]=[CH:5][CH2:6][CH2:7][CH:8]1[CH:9]=[O:10],0.00043162127400009354,C=CC=COC.C=CC=O>>COC1C=CCCC1C=O
104,[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[CH2:7].[CH:8]1=[C:9]([Br:10])[CH:11]=[C:12]([CH3:13])[C:14](=[O:15])[C:16]1([O:17][CH3:18])[O:19][CH3:20]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH2:7][CH:8]2[C:9]([Br:10])=[CH:11][C:12]1([CH3:13])[C:14](=[O:15])[C:16]2([O:17][CH3:18])[O:19][CH3:20],0.01173828263600285,C=C(C)C(=O)OC.COC1(OC)C=C(Br)C=C(C)C1=O>>COC(=O)C1(C)CC2C(Br)=CC1(C)C(=O)C2(OC)OC
105,[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[CH2:7].[C:8]1([CH3:9])=[CH:10][C:11]([Br:12])=[CH:13][C:14]([O:15][CH3:16])([O:17][CH3:18])[C:19]1=[O:20]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH2:7][C:8]2([CH3:9])[CH:10]=[C:11]([Br:12])[CH:13]1[C:14]([O:15][CH3:16])([O:17][CH3:18])[C:19]2=[O:20],0.016476332167997043,C=C(C)C(=O)OC.COC1(OC)C=C(Br)C=C(C)C1=O>>COC(=O)C1(C)CC2(C)C=C(Br)C1C(OC)(OC)C2=O
106,[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]=[C:15]1[CH:16]=[CH2:17].[CH:18]1=[CH:24][C:22](=[O:23])[CH2:21][CH2:20][CH2:19]1>>[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]2[C:15]1=[CH:16][CH2:17][CH:18]1[CH2:19][CH2:20][CH2:21][C:22](=[O:23])[CH:24]21,0.011286044306999088,O=C1C=CCCC1.C=CC1=CCOC1C(C)OCc1ccccc1>>CC(OCc1ccccc1)C1OCC2C1=CCC1CCCC(=O)C12
107,[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]=[C:15]1[CH:16]=[CH2:17].[CH:18]1=[CH:24][CH2:23][CH2:22][CH2:21][C:19]1=[O:20]>>[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]2[C:15]1=[CH:16][CH2:17][CH:18]1[C:19](=[O:20])[CH2:21][CH2:22][CH2:23][CH:24]21,0.016214302859992813,O=C1C=CCCC1.C=CC1=CCOC1C(C)OCc1ccccc1>>CC(OCc1ccccc1)C1OCC2C1=CCC1C(=O)CCCC12
108,[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]=[C:15]1[CH:16]=[CH2:17].[CH:18]1=[CH:23][CH2:22][CH2:21][C:19]1=[O:20]>>[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]2[C:15]1=[CH:16][CH2:17][CH:18]1[C:19](=[O:20])[CH2:21][CH2:22][CH:23]21,0.020433853718003547,O=C1C=CCC1.C=CC1=CCOC1C(C)OCc1ccccc1>>CC(OCc1ccccc1)C1OCC2C1=CCC1C(=O)CCC12
109,[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]=[C:15]1[CH:16]=[CH2:17].[CH:18]1=[CH:23][C:21](=[O:22])[CH2:20][CH2:19]1>>[CH3:1][CH:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[CH:11]1[O:12][CH2:13][CH:14]2[C:15]1=[CH:16][CH2:17][CH:18]1[CH2:19][CH2:20][C:21](=[O:22])[CH:23]21,0.015013013065001246,O=C1C=CCC1.C=CC1=CCOC1C(C)OCc1ccccc1>>CC(OCc1ccccc1)C1OCC2C1=CCC1CCC(=O)C12
110,[CH:13]([C:14]([CH3:15])=[O:16])=[CH2:17].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([Br:11])=[CH:12]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([Br:11])[CH:12]1[CH:13]([C:14]([CH3:15])=[O:16])[CH2:17]2,0.012991518650999012,C=CC(C)=O.COC1(OC)C=C(Br)C=CC1=O>>COC1(OC)C(=O)C2C=C(Br)C1C(C(C)=O)C2
111,[CH2:13]=[CH:14][C:15]([CH3:16])=[O:17].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([Br:11])=[CH:12]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([Br:11])[CH:12]1[CH2:13][CH:14]2[C:15]([CH3:16])=[O:17],0.010688697052003704,C=CC(C)=O.COC1(OC)C=C(Br)C=CC1=O>>COC1(OC)C(=O)C2C=C(Br)C1CC2C(C)=O
112,[CH2:9]=[CH:10][C:11]([CH3:12])=[O:13].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[C:21]([Br:22])[C:15]([CH:16]2[O:17][CH2:18][CH2:19][O:20]2)=[CH:14]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH2:9][CH:10]([C:11]([CH3:12])=[O:13])[CH:14]1[C:15]([CH:16]1[O:17][CH2:18][CH2:19][O:20]1)=[C:21]2[Br:22],0.013531432362000828,C=CC(C)=O.COC1(OC)C=C(C2OCCO2)C(Br)=CC1=O>>COC1(OC)C(=O)C2CC(C(C)=O)C1C(C1OCCO1)=C2Br
113,[CH2:18]=[CH:19][C:20]([CH3:21])=[O:22].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[C:9]([Br:10])[C:11]([CH:12]2[O:13][CH2:14][CH2:15][O:16]2)=[CH:17]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[C:9]([Br:10])=[C:11]([CH:12]3[O:13][CH2:14][CH2:15][O:16]3)[CH:17]1[CH2:18][CH:19]2[C:20]([CH3:21])=[O:22],0.015082436995001558,C=CC(C)=O.COC1(OC)C=C(C2OCCO2)C(Br)=CC1=O>>COC1(OC)C(=O)C2C(Br)=C(C3OCCO3)C1CC2C(C)=O
114,[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH2:6].[CH:7]1=[C:8]([CH:9]2[O:10][CH2:11][CH2:12][O:13]2)[C:14]([Br:15])=[CH:16][C:17](=[O:18])[C:19]1([O:20][CH3:21])[O:22][CH3:23]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH:7]2[C:8]([CH:9]3[O:10][CH2:11][CH2:12][O:13]3)=[C:14]([Br:15])[CH:16]1[C:17](=[O:18])[C:19]2([O:20][CH3:21])[O:22][CH3:23],0.01163805781899896,C=CC(=O)OC.COC1(OC)C=C(C2OCCO2)C(Br)=CC1=O>>COC(=O)C1CC2C(C3OCCO3)=C(Br)C1C(=O)C2(OC)OC
115,[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH2:6].[CH:7]1=[C:22]([Br:23])[C:16]([CH:17]2[O:18][CH2:19][CH2:20][O:21]2)=[CH:15][C:10]([O:11][CH3:12])([O:13][CH3:14])[C:8]1=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH:7]2[C:8](=[O:9])[C:10]([O:11][CH3:12])([O:13][CH3:14])[CH:15]1[C:16]([CH:17]1[O:18][CH2:19][CH2:20][O:21]1)=[C:22]2[Br:23],0.020247356887011847,C=CC(=O)OC.COC1(OC)C=C(C2OCCO2)C(Br)=CC1=O>>COC(=O)C1CC2C(=O)C(OC)(OC)C1C(C1OCCO1)=C2Br
116,[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[CH2:7].[CH:8]1=[C:9]([CH:10]2[O:11][CH2:12][CH2:13][O:14]2)[C:15]([Br:16])=[CH:17][C:18](=[O:19])[C:20]1([O:21][CH3:22])[O:23][CH3:24]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH2:7][CH:8]2[C:9]([CH:10]3[O:11][CH2:12][CH2:13][O:14]3)=[C:15]([Br:16])[CH:17]1[C:18](=[O:19])[C:20]2([O:21][CH3:22])[O:23][CH3:24],0.009179954855000005,C=C(C)C(=O)OC.COC1(OC)C=C(C2OCCO2)C(Br)=CC1=O>>COC(=O)C1(C)CC2C(C3OCCO3)=C(Br)C1C(=O)C2(OC)OC
117,[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[CH2:7].[CH:8]1=[C:23]([Br:24])[C:17]([CH:18]2[O:19][CH2:20][CH2:21][O:22]2)=[CH:16][C:11]([O:12][CH3:13])([O:14][CH3:15])[C:9]1=[O:10]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH2:7][CH:8]2[C:9](=[O:10])[C:11]([O:12][CH3:13])([O:14][CH3:15])[CH:16]1[C:17]([CH:18]1[O:19][CH2:20][CH2:21][O:22]1)=[C:23]2[Br:24],0.014193999720987449,C=C(C)C(=O)OC.COC1(OC)C=C(C2OCCO2)C(Br)=CC1=O>>COC(=O)C1(C)CC2C(=O)C(OC)(OC)C1C(C1OCCO1)=C2Br
118,[CH3:1][C:2]([CH:3]=[O:4])=[CH2:5].[CH2:6]=[CH:7][C:8]1=[CH:16][CH2:15][c:14]2[c:9]1[cH:10][cH:11][cH:12][cH:13]2>>[CH3:1][C:2]1([CH:3]=[O:4])[CH2:5][CH2:6][CH:7]=[C:8]2[c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[CH2:15][CH:16]12,0.004763927463002915,C=C(C)C=O.C=CC1=CCc2ccccc21>>CC1(C=O)CCC=C2c3ccccc3CC21
119,[CH3:1][C:2]([CH:3]=[O:4])=[CH2:5].[CH:6]([C:7]1=[CH:15][CH2:14][c:13]2[c:8]1[cH:9][cH:10][cH:11][cH:12]2)=[CH2:16]>>[CH3:1][C:2]1([CH:3]=[O:4])[CH2:5][CH:6]=[C:7]2[c:8]3[cH:9][cH:10][cH:11][cH:12][c:13]3[CH2:14][CH:15]2[CH2:16]1,0.005987154160997932,C=C(C)C=O.C=CC1=CCc2ccccc21>>CC1(C=O)CC=C2c3ccccc3CC2C1
120,[CH2:9]=[CH:10][CH:11]=[CH:12][O:13][Si:14]([CH3:15])([CH3:16])[C:17]([CH3:18])([CH3:19])[CH3:20].[CH3:1][O:2][CH:3]1[O:4][C:5](=[O:6])[C:7]([Br:8])=[CH:21]1>>[CH3:1][O:2][CH:3]1[O:4][C:5](=[O:6])[C:7]2([Br:8])[CH2:9][CH:10]=[CH:11][CH:12]([O:13][Si:14]([CH3:15])([CH3:16])[C:17]([CH3:18])([CH3:19])[CH3:20])[CH:21]12,0.021554263511006866,COC1C=C(Br)C(=O)O1.C=CC=CO[Si](C)(C)C(C)(C)C>>COC1OC(=O)C2(Br)CC=CC(O[Si](C)(C)C(C)(C)C)C12
121,[CH:9]([O:10][Si:11]([CH3:12])([CH3:13])[C:14]([CH3:15])([CH3:16])[CH3:17])=[CH:18][CH:19]=[CH2:20].[CH3:1][O:2][CH:3]1[O:4][C:5](=[O:6])[C:7]([Br:8])=[CH:21]1>>[CH3:1][O:2][CH:3]1[O:4][C:5](=[O:6])[C:7]2([Br:8])[CH:9]([O:10][Si:11]([CH3:12])([CH3:13])[C:14]([CH3:15])([CH3:16])[CH3:17])[CH:18]=[CH:19][CH2:20][CH:21]12,0.00759510230500382,COC1C=C(Br)C(=O)O1.C=CC=CO[Si](C)(C)C(C)(C)C>>COC1OC(=O)C2(Br)C(O[Si](C)(C)C(C)(C)C)C=CCC12
122,[CH2:7]=[CH:8][C:9](=[CH2:10])[CH3:11].[CH3:1][CH2:2][C:3](=[O:4])[CH:5]=[CH2:6]>>[CH3:1][CH2:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][CH:8]=[C:9]([CH3:10])[CH2:11]1,0.0067319246140016276,C=CC(=O)CC.C=CC(=C)C>>CCC(=O)C1CCC=C(C)C1
123,[CH2:6]=[CH:7][C:8]([CH3:9])=[CH2:10].[CH3:1][CH2:2][C:3](=[O:4])[CH:5]=[CH2:11]>>[CH3:1][CH2:2][C:3](=[O:4])[CH:5]1[CH2:6][CH:7]=[C:8]([CH3:9])[CH2:10][CH2:11]1,0.007911718757000585,C=CC(=O)CC.C=CC(=C)C>>CCC(=O)C1CC=C(C)CC1
124,[CH:11]1=[CH:12][CH:13]=[CH:14][CH2:15]1.[CH2:1]=[CH:2][CH2:3][O:4][CH:5]1[CH:6]([C:7](=[O:8])[CH:9]=[CH2:10])[O:16][CH:17]2[O:18][C:19]([CH3:20])([CH3:21])[O:22][CH:23]12>>[CH2:1]=[CH:2][CH2:3][O:4][CH:5]1[CH:6]([C:7](=[O:8])[CH:9]2[CH2:10][CH:11]3[CH:12]=[CH:13][CH:14]2[CH2:15]3)[O:16][CH:17]2[O:18][C:19]([CH3:20])([CH3:21])[O:22][CH:23]12,0.011033499927989965,C=CCOC1C(C(=O)C=C)OC2OC(C)(C)OC21.C1=CCC=C1>>C=CCOC1C(C(=O)C2CC3C=CC2C3)OC2OC(C)(C)OC21
125,[CH:19]1=[CH:20][CH:21]=[CH:22][CH2:23]1.[CH2:1]=[CH:2][C:3](=[O:4])[CH:5]1[O:6][CH:7]2[O:8][C:9]([CH3:10])([CH3:11])[O:12][CH:13]2[CH:14]1[O:15][CH2:16][CH:17]=[CH2:18]>>[CH2:1]=[CH:2][C:3](=[O:4])[CH:5]1[O:6][CH:7]2[O:8][C:9]([CH3:10])([CH3:11])[O:12][CH:13]2[CH:14]1[O:15][CH2:16][CH:17]1[CH2:18][CH:19]2[CH:20]=[CH:21][CH:22]1[CH2:23]2,0.024649358155002687,C=CCOC1C(C(=O)C=C)OC2OC(C)(C)OC21.C1=CCC=C1>>C=CC(=O)C1OC2OC(C)(C)OC2C1OCC1CC2C=CC1C2
126,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([Br:7])=[CH2:8].[CH2:9]=[CH:10][C:11](=[CH2:12])[CH3:13]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1([Br:7])[CH2:8][CH2:9][CH:10]=[C:11]([CH3:12])[CH2:13]1,0.006598184554000852,C=C(Br)C(=O)OCC.C=CC(=C)C>>CCOC(=O)C1(Br)CCC=C(C)C1
127,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([Br:7])=[CH2:8].[CH2:9]=[C:10]([CH3:11])[CH:12]=[CH2:13]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1([Br:7])[CH2:8][CH:9]=[C:10]([CH3:11])[CH2:12][CH2:13]1,0.002623415747997626,C=C(Br)C(=O)OCC.C=CC(=C)C>>CCOC(=O)C1(Br)CC=C(C)CC1
128,[CH2:7]=[CH:8][C:9](=[CH2:10])[CH3:11].[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH2:6]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][CH:8]=[C:9]([CH3:10])[CH2:11]1,0.008072012790002248,C=CC(=O)OC.C=CC(=C)C>>COC(=O)C1CCC=C(C)C1
129,[CH:7]([C:8]([CH3:9])=[CH2:10])=[CH2:11].[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH2:6]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH:7]=[C:8]([CH3:9])[CH2:10][CH2:11]1,0.005128505588999133,C=CC(=O)OC.C=CC(=C)C>>COC(=O)C1CC=C(C)CC1
130,[CH3:1][O:2][C:3](=[O:4])[C:5]([CH3:6])=[CH2:7].[CH2:8]=[C:9]([O:10][Si:11]([CH3:12])([CH3:13])[CH3:14])[CH:15]=[CH:16][O:17][CH3:18]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([CH3:6])[CH2:7][CH2:8][C:9]([O:10][Si:11]([CH3:12])([CH3:13])[CH3:14])=[CH:15][CH:16]1[O:17][CH3:18],0.007066383328002246,C=C(C=COC)O[Si](C)(C)C.C=C(C)C(=O)OC>>COC(=O)C1(C)CCC(O[Si](C)(C)C)=CC1OC
